datetime,00010_Mean,hist_mean,hist_median,diff_hist_mean,diff_hist_median,comment,site_no
2012-03-11 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-03-12 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-03-13 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-03-14 00:00:00-05:00,,8.4448,9.0605,4.6,3.9,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-15 00:00:00-05:00,,8.3148,8.436,4.7,4.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-16 00:00:00-05:00,,8.207,8.002,4.2,4.4,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-17 00:00:00-05:00,,8.7655,8.596,4.8,5.0,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-18 00:00:00-05:00,,,,,,"No historical value, however surrounding data has been deleted",15765195
2012-03-19 00:00:00-05:00,,,,,,"No historical value, however surrounding data has been deleted",15765195
2012-03-20 00:00:00-05:00,,8.9028,9.1725,5.5,5.2,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-21 00:00:00-05:00,,8.6825,8.1555,5.1,5.7,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-22 00:00:00-05:00,,8.3448,8.1885,5.2,5.4,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-23 00:00:00-05:00,,8.799,8.868,6.3,6.2,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-03-24 00:00:00-05:00,,9.6633,9.777000000000001,3.0,2.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-25 00:00:00-05:00,,9.2535,9.362,3.4,3.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-26 00:00:00-05:00,,9.748,9.971,1.5,1.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-27 00:00:00-05:00,,10.5298,10.4535,-0.3,-0.2,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-28 00:00:00-05:00,,11.16,11.27,0.9,0.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-29 00:00:00-05:00,,10.9573,11.055,0.8,0.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-30 00:00:00-05:00,,10.2163,10.56,1.4,1.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-03-31 00:00:00-05:00,,9.894,9.917,0.4,0.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-01 00:00:00-05:00,,9.865,9.9145,2.0,2.0,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-03 00:00:00-05:00,,11.169,10.585,1.0,1.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-04 00:00:00-05:00,,10.7825,10.4455,2.4,2.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-06 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-07 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-08 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-09 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-10 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-11 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-12 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-13 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-04-14 00:00:00-05:00,,11.994000000000002,12.04,1.1,1.0,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-15 00:00:00-05:00,,12.1728,12.17,2.9,2.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-16 00:00:00-05:00,,11.6076,12.15,5.1,4.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-04-17 00:00:00-05:00,,12.0886,13.27,3.1,1.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-18 00:00:00-05:00,,12.234000000000002,12.26,0.6,0.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-19 00:00:00-05:00,,12.962,13.6,1.8,1.2,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-20 00:00:00-05:00,,12.82,13.21,2.3,1.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-21 00:00:00-05:00,,12.546,13.08,3.4,2.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-22 00:00:00-05:00,,12.962,13.23,-0.8,-1.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-23 00:00:00-05:00,,12.758,12.34,-2.0,-1.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-24 00:00:00-05:00,,12.502,12.97,-0.5,-1.0,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-25 00:00:00-05:00,,13.394,13.5,-0.1,-0.2,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-26 00:00:00-05:00,,13.38,13.0,-1.5,-1.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-27 00:00:00-05:00,,13.142000000000001,13.04,-1.4,-1.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-28 00:00:00-05:00,,12.782,11.94,-1.9,-1.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-29 00:00:00-05:00,,13.056,13.22,0.2,0.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-04-30 00:00:00-05:00,,13.614,13.26,-1.5,-1.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-01 00:00:00-05:00,,14.062000000000001,14.55,1.4,0.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-02 00:00:00-05:00,,14.136,13.73,-0.6,-0.2,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-03 00:00:00-05:00,,14.232000000000001,14.3,1.4,1.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-04 00:00:00-05:00,,14.155999999999999,14.38,2.8,2.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-05 00:00:00-05:00,,13.338,13.71,3.9,3.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-06 00:00:00-05:00,,13.148,12.34,1.9,2.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-07 00:00:00-05:00,,13.572000000000001,13.01,0.1,0.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-08 00:00:00-05:00,,13.442,13.64,1.3,1.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-09 00:00:00-05:00,,13.248,13.3,3.0,2.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-10 00:00:00-05:00,,13.3,12.67,1.8,2.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-11 00:00:00-05:00,,13.202,12.91,1.5,1.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-12 00:00:00-05:00,,13.05,12.47,2.7,3.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-13 00:00:00-05:00,,13.63,13.62,3.1,3.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-14 00:00:00-05:00,,14.164000000000001,13.8,1.1,1.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-15 00:00:00-05:00,,14.324000000000002,14.21,3.9,4.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-16 00:00:00-05:00,,14.944,15.59,3.2,2.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-17 00:00:00-05:00,,14.544,14.55,2.3,2.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-18 00:00:00-05:00,,14.71,14.08,1.6,2.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-19 00:00:00-05:00,,14.82,14.44,2.0,2.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-20 00:00:00-05:00,,14.57,14.52,2.7,2.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-21 00:00:00-05:00,,13.852,13.82,2.0,2.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-22 00:00:00-05:00,,14.458,14.56,1.8,1.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-23 00:00:00-05:00,,15.292,15.41,3.0,2.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-24 00:00:00-05:00,,15.142000000000001,14.88,3.7,3.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-25 00:00:00-05:00,,15.708,15.6,3.3,3.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-26 00:00:00-05:00,,15.532,15.6,3.6,3.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-05-27 00:00:00-05:00,,15.698,15.37,4.0,4.4,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-05-28 00:00:00-05:00,,16.164,15.71,4.2,4.7,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-05-29 00:00:00-05:00,,16.268,16.07,5.1,5.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-05-30 00:00:00-05:00,,16.412,15.85,4.0,4.6,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-05-31 00:00:00-05:00,,16.19,15.42,2.8,3.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-01 00:00:00-05:00,,16.362000000000002,16.25,0.8,0.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-02 00:00:00-05:00,,15.395999999999999,14.96,3.4,3.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-03 00:00:00-05:00,,15.638,15.52,1.8,1.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-04 00:00:00-05:00,,15.776,15.15,0.8,1.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-05 00:00:00-05:00,,16.448,15.68,-0.2,0.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-06 00:00:00-05:00,,15.886,15.29,0.4,1.0,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-07 00:00:00-05:00,,15.504000000000001,15.71,2.0,1.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-08 00:00:00-05:00,,15.34,15.26,2.6,2.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-09 00:00:00-05:00,,15.716,15.82,2.4,2.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-10 00:00:00-05:00,,16.25,16.38,3.3,3.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-11 00:00:00-05:00,,16.387999999999998,16.34,3.3,3.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-12 00:00:00-05:00,,16.218,16.38,2.4,2.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-13 00:00:00-05:00,,15.812000000000001,16.09,3.1,2.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-14 00:00:00-05:00,,15.49,15.63,2.8,2.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-15 00:00:00-05:00,,15.225999999999999,15.22,3.3,3.3,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-16 00:00:00-05:00,,15.806,15.75,2.5,2.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-17 00:00:00-05:00,,16.366,16.75,1.1,0.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-18 00:00:00-05:00,,16.695999999999998,16.5,-0.8,-0.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-19 00:00:00-05:00,,16.894000000000002,16.76,1.0,1.2,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-20 00:00:00-05:00,,16.78,16.8,3.5,3.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-21 00:00:00-05:00,,16.248,16.44,4.3,4.1,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-06-22 00:00:00-05:00,,16.246,16.66,3.5,3.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-23 00:00:00-05:00,,17.578,16.75,2.6,3.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-24 00:00:00-05:00,,17.382,17.33,2.3,2.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-25 00:00:00-05:00,,16.215999999999998,16.03,2.5,2.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-26 00:00:00-05:00,,16.152,16.14,1.0,1.0,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-27 00:00:00-05:00,,16.512,16.43,1.4,1.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-28 00:00:00-05:00,,17.086,17.03,2.6,2.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-06-29 00:00:00-05:00,,17.254,17.3,4.7,4.7,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-06-30 00:00:00-05:00,,16.848,16.5,4.4,4.7,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-01 00:00:00-05:00,,17.034000000000002,17.25,4.6,4.4,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-02 00:00:00-05:00,,16.994,16.76,3.6,3.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-03 00:00:00-05:00,,17.09,17.19,3.5,3.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-04 00:00:00-05:00,,16.762,17.2,5.4,4.9,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-05 00:00:00-05:00,,17.055999999999997,17.16,5.4,5.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-06 00:00:00-05:00,,17.412,17.41,5.0,5.0,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-07 00:00:00-05:00,,17.238,17.61,5.7,5.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-08 00:00:00-05:00,,16.766,16.71,4.2,4.2,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-09 00:00:00-05:00,,16.956,16.91,4.0,4.1,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-10 00:00:00-05:00,,17.248,17.19,4.2,4.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-11 00:00:00-05:00,,17.164,17.03,3.5,3.6,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-12 00:00:00-05:00,,16.792,17.08,3.7,3.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-13 00:00:00-05:00,,17.686,16.9,1.7,2.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-14 00:00:00-05:00,,17.316,16.45,3.0,3.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-15 00:00:00-05:00,,16.926,16.86,4.4,4.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-16 00:00:00-05:00,,17.285999999999998,16.94,5.0,5.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-17 00:00:00-05:00,,17.252,16.98,5.0,5.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-18 00:00:00-05:00,,16.91,16.66,4.6,4.8,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-19 00:00:00-05:00,,17.03,16.89,4.0,4.2,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-20 00:00:00-05:00,,17.16,17.38,2.2,2.0,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-21 00:00:00-05:00,,17.564,17.77,1.1,0.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-22 00:00:00-05:00,,18.494,17.94,1.4,1.9,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-23 00:00:00-05:00,,18.83,18.12,2.0,2.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-24 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-07-25 00:00:00-05:00,,17.542,16.97,2.9,3.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-26 00:00:00-05:00,,17.28,16.86,4.2,4.6,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-27 00:00:00-05:00,,17.084,16.86,5.3,5.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-28 00:00:00-05:00,,17.202,17.24,4.1,4.1,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-07-29 00:00:00-05:00,,17.39,16.52,2.8,3.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-30 00:00:00-05:00,,17.054000000000002,16.67,2.8,3.2,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-07-31 00:00:00-05:00,,17.476,17.22,3.2,3.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-01 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-03 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-04 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-06 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-07 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-08 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-09 00:00:00-05:00,,17.142,16.6,5.0,5.5,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-08-10 00:00:00-05:00,,17.442,17.49,3.4,3.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-11 00:00:00-05:00,,17.304000000000002,17.55,5.0,4.8,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-08-12 00:00:00-05:00,,17.676,17.95,4.0,3.8,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-08-13 00:00:00-05:00,,17.108,16.98,4.1,4.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-08-14 00:00:00-05:00,,17.218,17.49,3.1,2.8,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-15 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-16 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-17 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-18 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-19 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-20 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-21 00:00:00-05:00,,17.768,17.51,1.8,2.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-22 00:00:00-05:00,,17.28,17.14,1.6,1.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-23 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-24 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-25 00:00:00-05:00,,16.477999999999998,16.14,2.2,2.5,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-26 00:00:00-05:00,,16.35,16.97,3.1,2.4,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-08-27 00:00:00-05:00,,16.528,16.38,4.1,4.3,Difference between daily mean and historical mean or median greater than 4 degrees,15765195
2012-08-28 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-29 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-30 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-08-31 00:00:00-05:00,,16.088,15.44,3.5,4.1,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-09-01 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-03 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-04 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-06 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-07 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-08 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-09 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-10 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-11 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-12 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-13 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-14 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-15 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-16 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-17 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-18 00:00:00-05:00,,15.7225,16.15,3.2,2.7,Visible change in temperature pattern before and after inspection (9/18/2012),15765195
2012-09-19 00:00:00-05:00,17.1,16.005,16.575,1.1,0.5,,15765195
2012-09-20 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-21 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-22 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-23 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-24 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-25 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-26 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-27 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-28 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-09-29 00:00:00-05:00,14.5,14.61,14.89,-0.2,-0.4,,15765195
2012-09-30 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-01 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-02 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-03 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-04 00:00:00-05:00,16.6,14.22,14.295,2.4,2.3,,15765195
2012-10-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-06 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-07 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-08 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-09 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-10 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-11 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-12 00:00:00-05:00,12.0,13.0825,13.01,-1.1,-1.1,,15765195
2012-10-13 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-14 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-15 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-16 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-17 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-18 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-19 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-20 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-21 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-22 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-23 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,15765195
2012-10-24 00:00:00-05:00,14.1,12.0575,12.155,2.1,2.0,,15765195
2012-10-25 00:00:00-05:00,14.1,11.505,11.32,2.6,2.8,,15765195
2012-10-26 00:00:00-05:00,14.3,11.7325,11.09,2.6,3.3,,15765195
2012-10-27 00:00:00-05:00,14.2,12.23,12.15,2.0,2.0,,15765195
2012-10-28 00:00:00-05:00,13.1,12.61,12.665,0.5,0.4,,15765195
2012-10-29 00:00:00-05:00,11.9,11.975,11.71,-0.1,0.2,,15765195
2012-10-30 00:00:00-05:00,10.7,13.3575,13.255,-2.6,-2.5,,15765195
2012-10-31 00:00:00-05:00,11.3,12.2525,12.48,-1.0,-1.2,,15765195
2012-11-01 00:00:00-05:00,11.1,12.2425,11.865,-1.1,-0.8,,15765195
2012-11-02 00:00:00-05:00,10.6,12.2325,12.705,-1.6,-2.1,,15765195
2012-11-03 00:00:00-05:00,9.9,11.5525,11.71,-1.6,-1.8,,15765195
2012-11-04 00:00:00-05:00,9.8,11.85,11.83,-2.1,-2.1,,15765195
2012-11-05 00:00:00-05:00,9.2,11.88,11.72,-2.7,-2.5,,15765195
2012-11-06 00:00:00-05:00,8.8,11.0275,10.725,-2.2,-1.9,,15765195
2012-11-07 00:00:00-05:00,8.7,10.177999999999999,9.8385,-1.5,-1.2,,15765195
2012-11-08 00:00:00-05:00,8.8,9.7123,10.118,-0.9,-1.3,,15765195
2012-11-09 00:00:00-05:00,9.2,9.8058,9.775,-0.6,-0.6,,15765195
2012-11-10 00:00:00-05:00,9.6,9.4493,10.126,0.1,-0.6,,15765195
2012-11-11 00:00:00-05:00,10.6,9.4865,9.783999999999999,1.2,0.9,,15765195
2012-11-12 00:00:00-05:00,12.1,8.577,8.792,3.5,3.3,,15765195
2012-11-13 00:00:00-05:00,10.1,8.8085,8.7935,1.3,1.3,,15765195
2012-11-14 00:00:00-05:00,9.1,8.5035,8.4645,0.6,0.7,,15765195
2012-11-15 00:00:00-05:00,8.8,8.531,8.895,0.3,-0.1,,15765195
