datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2013-06-30 00:00:00-05:00,2013-06-30 00:00:00,22.5,A,015765195,15.9,A,18.7,A,1.95,A,,,,,,,,,,,,,2013-06-30 00:00:00-05:00
2013-07-01 00:00:00-05:00,2013-07-01 00:00:00,24.2,A,015765195,17.2,A,21.9,A,20.0,A,,,,,,,,,,,,,2013-07-01 00:00:00-05:00
2013-07-02 00:00:00-05:00,2013-07-02 00:00:00,22.3,A,015765195,18.1,A,20.0,A,2.9,A,,,,,,,,,,,,,2013-07-02 00:00:00-05:00
2013-07-03 00:00:00-05:00,2013-07-03 00:00:00,22.1,A,015765195,17.4,A,19.0,A,2.39,A,,,,,,,,,,,,,2013-07-03 00:00:00-05:00
2013-07-04 00:00:00-05:00,2013-07-04 00:00:00,23.7,A,015765195,16.7,A,19.6,A,2.23,A,,,,,,,,,,,,,2013-07-04 00:00:00-05:00
2013-07-05 00:00:00-05:00,2013-07-05 00:00:00,24.1,A,015765195,16.7,A,19.8,A,2.13,A,,,,,,,,,,,,,2013-07-05 00:00:00-05:00
2013-07-06 00:00:00-05:00,2013-07-06 00:00:00,23.7,A,015765195,16.6,A,19.6,A,2.08,A,,,,,,,,,,,,,2013-07-06 00:00:00-05:00
2013-07-07 00:00:00-05:00,2013-07-07 00:00:00,23.5,A,015765195,16.4,A,19.3,A,2.02,A,,,,,,,,,,,,,2013-07-07 00:00:00-05:00
2013-07-08 00:00:00-05:00,2013-07-08 00:00:00,22.6,A,015765195,16.2,A,18.7,A,2.06,A,,,,,,,,,,,,,2013-07-08 00:00:00-05:00
2013-07-09 00:00:00-05:00,2013-07-09 00:00:00,20.3,A,015765195,16.2,A,17.8,A,2.03,A,,,,,,,,,,,,,2013-07-09 00:00:00-05:00
2013-07-10 00:00:00-05:00,2013-07-10 00:00:00,23.9,A,015765195,16.0,A,18.8,A,2.39,A,,,,,,,,,,,,,2013-07-10 00:00:00-05:00
2013-07-11 00:00:00-05:00,2013-07-11 00:00:00,21.5,A,015765195,16.5,A,18.5,A,1.99,A,,,,,,,,,,,,,2013-07-11 00:00:00-05:00
2013-07-12 00:00:00-05:00,2013-07-12 00:00:00,20.4,A,015765195,15.9,A,17.3,A,2.73,A,,,,,,,,,,,,,2013-07-12 00:00:00-05:00
2013-07-13 00:00:00-05:00,2013-07-13 00:00:00,21.8,A,015765195,17.4,A,19.8,A,3.25,A,,,,,,,,,,,,,2013-07-13 00:00:00-05:00
2013-07-14 00:00:00-05:00,2013-07-14 00:00:00,23.6,A,015765195,16.7,A,19.4,A,2.0,A,,,,,,,,,,,,,2013-07-14 00:00:00-05:00
2013-07-15 00:00:00-05:00,2013-07-15 00:00:00,23.7,A,015765195,16.1,A,19.4,A,1.92,A,,,,,,,,,,,,,2013-07-15 00:00:00-05:00
2013-07-16 00:00:00-05:00,2013-07-16 00:00:00,24.2,A,015765195,16.5,A,19.5,A,1.86,A,,,,,,,,,,,,,2013-07-16 00:00:00-05:00
2013-07-17 00:00:00-05:00,2013-07-17 00:00:00,24.0,A,015765195,16.0,A,19.2,A,1.82,A,,,,,,,,,,,,,2013-07-17 00:00:00-05:00
2013-07-18 00:00:00-05:00,2013-07-18 00:00:00,24.3,A,015765195,16.2,A,19.5,A,1.81,A,,,,,,,,,,,,,2013-07-18 00:00:00-05:00
2013-07-19 00:00:00-05:00,2013-07-19 00:00:00,24.6,A,015765195,16.4,A,19.7,A,1.79,A,,,,,,,,,,,,,2013-07-19 00:00:00-05:00
2013-07-20 00:00:00-05:00,2013-07-20 00:00:00,23.2,A,015765195,16.4,A,19.1,A,1.78,A,,,,,,,,,,,,,2013-07-20 00:00:00-05:00
2013-07-21 00:00:00-05:00,2013-07-21 00:00:00,21.9,A,015765195,16.0,A,18.2,A,1.76,A,,,,,,,,,,,,,2013-07-21 00:00:00-05:00
2013-07-22 00:00:00-05:00,2013-07-22 00:00:00,24.2,A,015765195,15.9,A,18.8,A,1.79,A,,,,,,,,,,,,,2013-07-22 00:00:00-05:00
2013-07-23 00:00:00-05:00,2013-07-23 00:00:00,24.5,A,015765195,17.7,A,22.3,A,8.72,A,,,,,,,,,,,,,2013-07-23 00:00:00-05:00
2013-07-24 00:00:00-05:00,2013-07-24 00:00:00,21.0,A,015765195,15.9,A,18.2,A,1.94,A,,,,,,,,,,,,,2013-07-24 00:00:00-05:00
2013-07-25 00:00:00-05:00,2013-07-25 00:00:00,19.3,A,015765195,14.3,A,16.5,A,1.81,A,,,,,,,,,,,,,2013-07-25 00:00:00-05:00
2013-07-26 00:00:00-05:00,2013-07-26 00:00:00,22.1,A,015765195,15.0,A,17.7,A,1.75,A,,,,,,,,,,,,,2013-07-26 00:00:00-05:00
2013-07-27 00:00:00-05:00,2013-07-27 00:00:00,21.8,A,015765195,14.4,A,17.6,A,1.7,A,,,,,,,,,,,,,2013-07-27 00:00:00-05:00
2013-07-28 00:00:00-05:00,2013-07-28 00:00:00,21.4,A,015765195,15.9,A,18.8,A,2.3,A,,,,,,,,,,,,,2013-07-28 00:00:00-05:00
2013-07-29 00:00:00-05:00,2013-07-29 00:00:00,22.1,A,015765195,15.4,A,18.4,A,1.83,A,,,,,,,,,,,,,2013-07-29 00:00:00-05:00
2013-07-30 00:00:00-05:00,2013-07-30 00:00:00,21.3,A,015765195,14.1,A,17.2,A,1.64,A,,,,,,,,,,,,,2013-07-30 00:00:00-05:00
2013-07-31 00:00:00-05:00,2013-07-31 00:00:00,19.2,A,015765195,14.6,A,16.7,A,1.61,A,,,,,,,,,,,,,2013-07-31 00:00:00-05:00
2013-08-01 00:00:00-05:00,2013-08-01 00:00:00,19.8,A,015765195,15.6,A,17.3,A,1.93,A,,,,,,,,,,,,,2013-08-01 00:00:00-05:00
2013-08-02 00:00:00-05:00,2013-08-02 00:00:00,21.4,A,015765195,14.9,A,17.5,A,1.61,A,,,,,,,,,,,,,2013-08-02 00:00:00-05:00
2013-08-03 00:00:00-05:00,2013-08-03 00:00:00,17.4,A,015765195,14.8,A,16.0,A,1.56,A,,,,,,,,,,,,,2013-08-03 00:00:00-05:00
2013-08-04 00:00:00-05:00,2013-08-04 00:00:00,20.9,A,015765195,13.7,A,16.7,A,1.54,A,,,,,,,,,,,,,2013-08-04 00:00:00-05:00
2013-08-05 00:00:00-05:00,2013-08-05 00:00:00,20.7,A,015765195,13.4,A,16.5,A,1.49,A,,,,,,,,,,,,,2013-08-05 00:00:00-05:00
2013-08-06 00:00:00-05:00,2013-08-06 00:00:00,18.1,A,015765195,14.0,A,15.7,A,1.49,A,,,,,,,,,,,,,2013-08-06 00:00:00-05:00
2013-08-07 00:00:00-05:00,2013-08-07 00:00:00,18.3,A,015765195,15.1,A,16.4,A,1.5,A,,,,,,,,,,,,,2013-08-07 00:00:00-05:00
2013-08-08 00:00:00-05:00,2013-08-08 00:00:00,22.0,A,015765195,16.0,A,19.0,A,1.88,A,,,,,,,,,,,,,2013-08-08 00:00:00-05:00
2013-08-09 00:00:00-05:00,2013-08-09 00:00:00,20.8,A,015765195,16.5,A,18.6,A,1.54,A,,,,,,,,,,,,,2013-08-09 00:00:00-05:00
2013-08-10 00:00:00-05:00,2013-08-10 00:00:00,20.7,A,015765195,15.1,A,17.3,A,1.45,A,,,,,,,,,,,,,2013-08-10 00:00:00-05:00
2013-08-11 00:00:00-05:00,2013-08-11 00:00:00,21.6,A,015765195,14.2,A,17.3,A,1.41,A,,,,,,,,,,,,,2013-08-11 00:00:00-05:00
2013-08-12 00:00:00-05:00,2013-08-12 00:00:00,20.8,A,015765195,15.2,A,17.3,A,1.4,A,,,,,,,,,,,,,2013-08-12 00:00:00-05:00
2013-08-13 00:00:00-05:00,2013-08-13 00:00:00,23.0,A,015765195,15.1,A,20.3,A,22.2,A,,,,,,,,,,,,,2013-08-13 00:00:00-05:00
2013-08-14 00:00:00-05:00,2013-08-14 00:00:00,20.9,A,015765195,14.8,A,17.9,A,2.28,A,,,,,,,,,,,,,2013-08-14 00:00:00-05:00
2013-08-15 00:00:00-05:00,2013-08-15 00:00:00,20.0,A,015765195,13.4,A,16.3,A,1.85,A,,,,,,,,,,,,,2013-08-15 00:00:00-05:00
2013-08-16 00:00:00-05:00,2013-08-16 00:00:00,20.9,A,015765195,13.2,A,16.4,A,1.77,A,,,,,,,,,,,,,2013-08-16 00:00:00-05:00
2013-08-17 00:00:00-05:00,2013-08-17 00:00:00,20.4,A,015765195,13.5,A,16.5,A,1.71,A,,,,,,,,,,,,,2013-08-17 00:00:00-05:00
2013-08-18 00:00:00-05:00,2013-08-18 00:00:00,17.4,A,015765195,14.7,A,15.7,A,1.67,A,,,,,,,,,,,,,2013-08-18 00:00:00-05:00
2013-08-19 00:00:00-05:00,2013-08-19 00:00:00,17.2,A,015765195,14.1,A,15.5,A,1.6,A,,,,,,,,,,,,,2013-08-19 00:00:00-05:00
2013-08-20 00:00:00-05:00,2013-08-20 00:00:00,21.1,A,015765195,14.1,A,16.7,A,1.6,A,,,,,,,,,,,,,2013-08-20 00:00:00-05:00
2013-08-21 00:00:00-05:00,2013-08-21 00:00:00,20.0,A,015765195,14.3,A,17.2,A,1.68,A,,,,,,,,,,,,,2013-08-21 00:00:00-05:00
2013-08-22 00:00:00-05:00,2013-08-22 00:00:00,21.2,A,015765195,15.7,A,17.8,A,1.61,A,,,,,,,,,,,,,2013-08-22 00:00:00-05:00
2013-08-23 00:00:00-05:00,2013-08-23 00:00:00,17.0,A,015765195,14.2,A,15.9,A,1.56,A,,,,,,,,,,,,,2013-08-23 00:00:00-05:00
2013-08-24 00:00:00-05:00,2013-08-24 00:00:00,20.6,A,015765195,13.2,A,16.2,A,1.45,A,,,,,,,,,,,,,2013-08-24 00:00:00-05:00
2013-08-25 00:00:00-05:00,2013-08-25 00:00:00,20.4,A,015765195,12.9,A,16.0,A,1.41,A,,,,,,,,,,,,,2013-08-25 00:00:00-05:00
2013-08-26 00:00:00-05:00,2013-08-26 00:00:00,20.7,A,015765195,14.0,A,16.8,A,1.39,A,,,,,,,,,,,,,2013-08-26 00:00:00-05:00
2013-08-27 00:00:00-05:00,2013-08-27 00:00:00,20.8,A,015765195,15.0,A,17.4,A,1.37,A,,,,,,,,,,,,,2013-08-27 00:00:00-05:00
2013-08-28 00:00:00-05:00,2013-08-28 00:00:00,23.4,A,015765195,14.9,A,17.7,A,2.85,A,,,,,,,,,,,,,2013-08-28 00:00:00-05:00
2013-08-29 00:00:00-05:00,2013-08-29 00:00:00,20.7,A,015765195,16.2,A,18.3,A,1.53,A,,,,,,,,,,,,,2013-08-29 00:00:00-05:00
2013-08-30 00:00:00-05:00,2013-08-30 00:00:00,20.8,A,015765195,15.9,A,17.6,A,1.28,A,,,,,,,,,,,,,2013-08-30 00:00:00-05:00
2013-08-31 00:00:00-05:00,2013-08-31 00:00:00,21.3,A,015765195,15.4,A,17.8,A,1.25,A,,,,,,,,,,,,,2013-08-31 00:00:00-05:00
2013-09-01 00:00:00-05:00,2013-09-01 00:00:00,21.0,A,015765195,15.4,A,17.5,A,1.24,A,,,,,,,,,,,,,2013-09-01 00:00:00-05:00
2013-09-02 00:00:00-05:00,2013-09-02 00:00:00,23.4,A,015765195,15.5,A,18.8,A,4.09,A,,,,,,,,,,,,,2013-09-02 00:00:00-05:00
2013-09-03 00:00:00-05:00,2013-09-03 00:00:00,22.7,A,015765195,15.7,A,19.7,A,2.48,A,,,,,,,,,,,,,2013-09-03 00:00:00-05:00
2013-09-04 00:00:00-05:00,2013-09-04 00:00:00,20.8,A,015765195,14.3,A,16.9,A,1.26,A,,,,,,,,,,,,,2013-09-04 00:00:00-05:00
2013-09-05 00:00:00-05:00,2013-09-05 00:00:00,19.9,A,015765195,13.7,A,16.0,A,1.23,A,,,,,,,,,,,,,2013-09-05 00:00:00-05:00
2013-09-06 00:00:00-05:00,2013-09-06 00:00:00,19.0,A,015765195,12.5,A,15.1,A,1.2,A,,,,,,,,,,,,,2013-09-06 00:00:00-05:00
2013-09-07 00:00:00-05:00,2013-09-07 00:00:00,19.8,A,015765195,12.0,A,15.2,A,1.2,A,,,,,,,,,,,,,2013-09-07 00:00:00-05:00
2013-09-08 00:00:00-05:00,2013-09-08 00:00:00,19.1,A,015765195,13.4,A,16.0,A,1.18,A,,,,,,,,,,,,,2013-09-08 00:00:00-05:00
2013-09-09 00:00:00-05:00,2013-09-09 00:00:00,17.4,A,015765195,12.0,A,14.6,A,1.13,A,,,,,,,,,,,,,2013-09-09 00:00:00-05:00
2013-09-10 00:00:00-05:00,2013-09-10 00:00:00,21.3,A,015765195,14.5,A,17.2,A,1.1,A,,,,,,,,,,,,,2013-09-10 00:00:00-05:00
2013-09-11 00:00:00-05:00,2013-09-11 00:00:00,21.9,A,015765195,14.9,A,17.7,A,1.13,A,,,,,,,,,,,,,2013-09-11 00:00:00-05:00
2013-09-12 00:00:00-05:00,2013-09-12 00:00:00,21.5,A,015765195,15.1,A,17.6,A,1.46,A,,,,,,,,,,,,,2013-09-12 00:00:00-05:00
2013-09-13 00:00:00-05:00,2013-09-13 00:00:00,19.0,A,015765195,14.4,A,16.7,A,1.27,A,,,,,,,,,,,,,2013-09-13 00:00:00-05:00
2013-09-14 00:00:00-05:00,2013-09-14 00:00:00,16.9,A,015765195,12.2,A,14.4,A,1.13,A,,,,,,,,,,,,,2013-09-14 00:00:00-05:00
2013-09-15 00:00:00-05:00,2013-09-15 00:00:00,18.0,A,015765195,11.2,A,14.3,A,1.04,A,,,,,,,,,,,,,2013-09-15 00:00:00-05:00
2013-09-16 00:00:00-05:00,2013-09-16 00:00:00,17.8,A,015765195,13.0,A,14.7,A,1.11,A,,,,,,,,,,,,,2013-09-16 00:00:00-05:00
2013-09-17 00:00:00-05:00,2013-09-17 00:00:00,17.5,A,015765195,11.3,A,13.8,A,1.05,A,,,,,,,,,,,,,2013-09-17 00:00:00-05:00
2013-09-18 00:00:00-05:00,2013-09-18 00:00:00,17.8,A,015765195,10.7,A,13.6,A,1.04,A,,,,,,,,,,,,,2013-09-18 00:00:00-05:00
2013-09-19 00:00:00-05:00,2013-09-19 00:00:00,18.5,A,015765195,10.9,A,14.1,A,1.04,A,,,,,,,,,,,,,2013-09-19 00:00:00-05:00
2013-09-20 00:00:00-05:00,2013-09-20 00:00:00,18.7,A,015765195,11.8,A,14.8,A,0.96,A,,,,,,,,,,,,,2013-09-20 00:00:00-05:00
2013-09-21 00:00:00-05:00,2013-09-21 00:00:00,18.4,A,015765195,13.0,A,15.6,A,1.47,A,,,,,,,,,,,,,2013-09-21 00:00:00-05:00
2013-09-22 00:00:00-05:00,2013-09-22 00:00:00,17.9,A,015765195,13.0,A,15.9,A,2.13,A,,,,,,,,,,,,,2013-09-22 00:00:00-05:00
2013-09-23 00:00:00-05:00,2013-09-23 00:00:00,17.1,A,015765195,11.7,A,13.9,A,1.01,A,,,,,,,,,,,,,2013-09-23 00:00:00-05:00
2013-09-24 00:00:00-05:00,2013-09-24 00:00:00,17.5,A,015765195,10.4,A,13.4,A,0.98,A,,,,,,,,,,,,,2013-09-24 00:00:00-05:00
2013-09-25 00:00:00-05:00,2013-09-25 00:00:00,17.6,A,015765195,10.6,A,13.4,A,0.95,A,,,,,,,,,,,,,2013-09-25 00:00:00-05:00
2013-09-26 00:00:00-05:00,2013-09-26 00:00:00,17.8,A,015765195,11.1,A,13.9,A,0.93,A,,,,,,,,,,,,,2013-09-26 00:00:00-05:00
2013-09-27 00:00:00-05:00,2013-09-27 00:00:00,17.9,A,015765195,12.4,A,14.6,A,0.92,A,,,,,,,,,,,,,2013-09-27 00:00:00-05:00
2013-09-28 00:00:00-05:00,2013-09-28 00:00:00,17.2,A,015765195,12.1,A,14.1,A,0.93,A,,,,,,,,,,,,,2013-09-28 00:00:00-05:00
2013-09-29 00:00:00-05:00,2013-09-29 00:00:00,16.3,A,015765195,11.2,A,13.5,A,0.94,A,,,,,,,,,,,,,2013-09-29 00:00:00-05:00
2013-09-30 00:00:00-05:00,2013-09-30 00:00:00,17.4,A,015765195,11.3,A,13.7,A,0.94,A,,,,,,,,,,,,,2013-09-30 00:00:00-05:00
2013-10-01 00:00:00-05:00,2013-10-01 00:00:00,18.0,A,015765195,11.7,A,14.2,A,0.93,A,,,,,,,,,,,,,2013-10-01 00:00:00-05:00
2013-10-02 00:00:00-05:00,2013-10-02 00:00:00,19.0,A,015765195,12.0,A,14.9,A,0.93,A,,,,,,,,,,,,,2013-10-02 00:00:00-05:00
2013-10-03 00:00:00-05:00,2013-10-03 00:00:00,18.4,A,015765195,12.6,A,15.0,A,0.89,A,,,,,,,,,,,,,2013-10-03 00:00:00-05:00
2013-10-04 00:00:00-05:00,2013-10-04 00:00:00,18.6,A,015765195,13.1,A,15.3,A,0.83,A,,,,,,,,,,,,,2013-10-04 00:00:00-05:00
2013-10-05 00:00:00-05:00,2013-10-05 00:00:00,19.2,A,015765195,13.8,A,16.0,A,0.82,A,,,,,,,,,,,,,2013-10-05 00:00:00-05:00
2013-10-06 00:00:00-05:00,2013-10-06 00:00:00,19.5,A,015765195,14.7,A,16.4,A,0.82,A,,,,,,,,,,,,,2013-10-06 00:00:00-05:00
2013-10-07 00:00:00-05:00,2013-10-07 00:00:00,19.3,A,015765195,15.5,A,17.0,A,5.02,A,,,,,,,,,,,,,2013-10-07 00:00:00-05:00
2013-10-08 00:00:00-05:00,2013-10-08 00:00:00,16.3,A,015765195,13.0,A,14.6,A,1.08,A,,,,,,,,,,,,,2013-10-08 00:00:00-05:00
2013-10-09 00:00:00-05:00,2013-10-09 00:00:00,14.5,A,015765195,12.0,A,13.2,A,0.96,A,,,,,,,,,,,,,2013-10-09 00:00:00-05:00
2013-10-10 00:00:00-05:00,2013-10-10 00:00:00,14.5,A,015765195,12.9,A,13.6,A,39.2,A,,,,,,,,,,,,,2013-10-10 00:00:00-05:00
2013-10-11 00:00:00-05:00,2013-10-11 00:00:00,15.7,A,015765195,13.9,A,14.8,A,70.3,A,,,,,,,,,,,,,2013-10-11 00:00:00-05:00
2013-10-12 00:00:00-05:00,2013-10-12 00:00:00,16.4,A,015765195,14.7,A,15.4,A,5.59,A,,,,,,,,,,,,,2013-10-12 00:00:00-05:00
2013-10-13 00:00:00-05:00,2013-10-13 00:00:00,16.7,A,015765195,13.2,A,14.9,A,2.75,A,,,,,,,,,,,,,2013-10-13 00:00:00-05:00
2013-10-14 00:00:00-05:00,2013-10-14 00:00:00,16.7,A,015765195,13.1,A,14.4,A,2.23,A,,,,,,,,,,,,,2013-10-14 00:00:00-05:00
2013-10-15 00:00:00-05:00,2013-10-15 00:00:00,16.7,A,015765195,12.2,A,14.0,A,2.01,A,,,,,,,,,,,,,2013-10-15 00:00:00-05:00
2013-10-16 00:00:00-05:00,2013-10-16 00:00:00,15.7,A,015765195,13.1,A,14.4,A,1.94,A,,,,,,,,,,,,,2013-10-16 00:00:00-05:00
2013-10-17 00:00:00-05:00,2013-10-17 00:00:00,16.7,A,015765195,14.0,A,15.1,A,1.89,A,,,,,,,,,,,,,2013-10-17 00:00:00-05:00
2013-10-18 00:00:00-05:00,2013-10-18 00:00:00,16.4,A,015765195,11.9,A,14.2,A,2.18,A,,,,,,,,,,,,,2013-10-18 00:00:00-05:00
2013-10-19 00:00:00-05:00,2013-10-19 00:00:00,13.8,A,015765195,11.1,A,12.6,A,2.34,A,,,,,,,,,,,,,2013-10-19 00:00:00-05:00
2013-10-20 00:00:00-05:00,2013-10-20 00:00:00,14.9,A,015765195,10.9,A,12.6,A,2.3,A,,,,,,,,,,,,,2013-10-20 00:00:00-05:00
2013-10-21 00:00:00-05:00,2013-10-21 00:00:00,14.9,A,015765195,10.0,A,12.1,A,1.94,A,,,,,,,,,,,,,2013-10-21 00:00:00-05:00
2013-10-22 00:00:00-05:00,2013-10-22 00:00:00,13.5,A,015765195,10.4,A,11.8,A,1.95,A,,,,,,,,,,,,,2013-10-22 00:00:00-05:00
2013-10-23 00:00:00-05:00,2013-10-23 00:00:00,12.9,A,015765195,10.2,A,11.2,A,1.92,A,,,,,,,,,,,,,2013-10-23 00:00:00-05:00
2013-10-24 00:00:00-05:00,2013-10-24 00:00:00,12.0,A,015765195,9.3,A,10.4,A,1.87,A,,,,,,,,,,,,,2013-10-24 00:00:00-05:00
2013-10-25 00:00:00-05:00,2013-10-25 00:00:00,12.1,A,015765195,8.7,A,10.1,A,1.85,A,,,,,,,,,,,,,2013-10-25 00:00:00-05:00
2013-10-26 00:00:00-05:00,2013-10-26 00:00:00,12.7,A,015765195,8.5,A,10.4,A,1.84,A,,,,,,,,,,,,,2013-10-26 00:00:00-05:00
2013-10-27 00:00:00-05:00,2013-10-27 00:00:00,13.3,A,015765195,9.2,A,10.8,A,1.83,A,,,,,,,,,,,,,2013-10-27 00:00:00-05:00
2013-10-28 00:00:00-05:00,2013-10-28 00:00:00,13.3,A,015765195,8.5,A,10.5,A,1.83,A,,,,,,,,,,,,,2013-10-28 00:00:00-05:00
2013-10-29 00:00:00-05:00,2013-10-29 00:00:00,13.5,A,015765195,8.9,A,10.8,A,1.82,A,,,,,,,,,,,,,2013-10-29 00:00:00-05:00
2013-10-30 00:00:00-05:00,2013-10-30 00:00:00,13.4,A,015765195,10.0,A,11.6,A,1.84,A,,,,,,,,,,,,,2013-10-30 00:00:00-05:00
2013-10-31 00:00:00-05:00,2013-10-31 00:00:00,13.9,A,015765195,11.8,A,13.0,A,1.85,A,,,,,,,,,,,,,2013-10-31 00:00:00-05:00
2013-11-01 00:00:00-05:00,2013-11-01 00:00:00,15.7,A,015765195,12.2,A,14.1,A,2.58,A,,,,,,,,,,,,,2013-11-01 00:00:00-05:00
2013-11-02 00:00:00-05:00,2013-11-02 00:00:00,14.4,A,015765195,11.0,A,12.5,A,1.95,A,,,,,,,,,,,,,2013-11-02 00:00:00-05:00
2013-11-03 00:00:00-05:00,2013-11-03 00:00:00,13.0,A,015765195,9.1,A,11.1,A,1.86,A,,,,,,,,,,,,,2013-11-03 00:00:00-05:00
2013-11-04 00:00:00-05:00,2013-11-04 00:00:00,11.4,A,015765195,7.9,A,9.5,A,1.84,A,,,,,,,,,,,,,2013-11-04 00:00:00-05:00
2013-11-05 00:00:00-05:00,2013-11-05 00:00:00,12.5,A,015765195,8.7,A,10.5,A,1.94,A,,,,,,,,,,,,,2013-11-05 00:00:00-05:00
2013-11-06 00:00:00-05:00,2013-11-06 00:00:00,14.6,A,015765195,10.7,A,12.3,A,1.97,A,,,,,,,,,,,,,2013-11-06 00:00:00-05:00
2013-11-07 00:00:00-05:00,2013-11-07 00:00:00,12.8,A,015765195,9.9,A,11.9,A,2.16,A,,,,,,,,,,,,,2013-11-07 00:00:00-05:00
2013-11-08 00:00:00-05:00,2013-11-08 00:00:00,11.4,A,015765195,8.4,A,9.7,A,1.99,A,,,,,,,,,,,,,2013-11-08 00:00:00-05:00
2013-11-09 00:00:00-05:00,2013-11-09 00:00:00,11.8,A,015765195,7.6,A,9.4,A,1.94,A,,,,,,,,,,,,,2013-11-09 00:00:00-05:00
2013-11-10 00:00:00-05:00,2013-11-10 00:00:00,11.0,A,015765195,8.1,A,9.5,A,1.95,A,,,,,,,,,,,,,2013-11-10 00:00:00-05:00
2013-11-11 00:00:00-05:00,2013-11-11 00:00:00,11.7,A,015765195,8.2,A,9.9,A,1.93,A,,,,,,,,,,,,,2013-11-11 00:00:00-05:00
2013-11-12 00:00:00-05:00,2013-11-12 00:00:00,10.4,A,015765195,7.0,A,8.8,A,1.92,A,,,,,,,,,,,,,2013-11-12 00:00:00-05:00
2013-11-13 00:00:00-05:00,2013-11-13 00:00:00,9.6,A,015765195,6.6,A,7.7,A,1.89,A,,,,,,,,,,,,,2013-11-13 00:00:00-05:00
2013-11-14 00:00:00-05:00,2013-11-14 00:00:00,10.8,A,015765195,6.5,A,8.2,A,1.88,A,,,,,,,,,,,,,2013-11-14 00:00:00-05:00
2013-11-15 00:00:00-05:00,2013-11-15 00:00:00,11.3,A,015765195,6.9,A,8.8,A,1.88,A,,,,,,,,,,,,,2013-11-15 00:00:00-05:00
2013-11-16 00:00:00-05:00,2013-11-16 00:00:00,12.7,A,015765195,9.0,A,10.7,A,1.92,A,,,,,,,,,,,,,2013-11-16 00:00:00-05:00
2013-11-17 00:00:00-05:00,2013-11-17 00:00:00,13.2,A,015765195,11.1,A,12.1,A,1.92,A,,,,,,,,,,,,,2013-11-17 00:00:00-05:00
2013-11-18 00:00:00-05:00,2013-11-18 00:00:00,13.7,A,015765195,9.7,A,12.2,A,2.16,A,,,,,,,,,,,,,2013-11-18 00:00:00-05:00
2013-11-19 00:00:00-05:00,2013-11-19 00:00:00,10.9,A,015765195,7.7,A,9.2,A,1.78,A,,,,,,,,,,,,,2013-11-19 00:00:00-05:00
2013-11-20 00:00:00-05:00,2013-11-20 00:00:00,10.6,A,015765195,6.8,A,8.2,A,1.73,A,,,,,,,,,,,,,2013-11-20 00:00:00-05:00
2013-11-21 00:00:00-05:00,2013-11-21 00:00:00,10.3,A,015765195,6.5,A,8.5,A,1.73,A,,,,,,,,,,,,,2013-11-21 00:00:00-05:00
2013-11-22 00:00:00-05:00,2013-11-22 00:00:00,11.6,A,015765195,9.9,A,10.7,A,1.77,A,,,,,,,,,,,,,2013-11-22 00:00:00-05:00
2013-11-23 00:00:00-05:00,2013-11-23 00:00:00,10.8,A,015765195,6.1,A,9.1,A,1.77,A,,,,,,,,,,,,,2013-11-23 00:00:00-05:00
2013-11-24 00:00:00-05:00,2013-11-24 00:00:00,6.6,A,015765195,4.2,A,5.3,A,1.72,A,,,,,,,,,,,,,2013-11-24 00:00:00-05:00
2013-11-25 00:00:00-05:00,2013-11-25 00:00:00,8.3,A,015765195,4.9,A,6.3,A,1.71,A,,,,,,,,,,,,,2013-11-25 00:00:00-05:00
2013-11-26 00:00:00-05:00,2013-11-26 00:00:00,7.9,A,015765195,4.6,A,6.6,A,4.12,A,,,,,,,,,,,,,2013-11-26 00:00:00-05:00
2013-11-27 00:00:00-05:00,2013-11-27 00:00:00,6.5,A,015765195,4.6,A,5.7,A,13.1,A,,,,,,,,,,,,,2013-11-27 00:00:00-05:00
2013-11-28 00:00:00-05:00,2013-11-28 00:00:00,7.2,A,015765195,4.1,A,5.5,A,2.59,A,,,,,,,,,,,,,2013-11-28 00:00:00-05:00
2013-11-29 00:00:00-05:00,2013-11-29 00:00:00,8.5,A,015765195,5.2,A,6.4,A,2.07,A,,,,,,,,,,,,,2013-11-29 00:00:00-05:00
2013-11-30 00:00:00-05:00,2013-11-30 00:00:00,7.7,A,015765195,4.6,A,6.1,A,1.99,A,,,,,,,,,,,,,2013-11-30 00:00:00-05:00
2013-12-01 00:00:00-05:00,2013-12-01 00:00:00,8.5,A,015765195,5.5,A,7.1,A,1.95,A,,,,,,,,,,,,,2013-12-01 00:00:00-05:00
2013-12-02 00:00:00-05:00,2013-12-02 00:00:00,9.4,A,015765195,7.6,A,8.3,A,1.91,A,,,,,,,,,,,,,2013-12-02 00:00:00-05:00
2013-12-03 00:00:00-05:00,2013-12-03 00:00:00,10.9,A,015765195,7.7,A,8.8,A,1.85,A,,,,,,,,,,,,,2013-12-03 00:00:00-05:00
2013-12-04 00:00:00-05:00,2013-12-04 00:00:00,10.6,A,015765195,7.6,A,9.1,A,1.82,A,,,,,,,,,,,,,2013-12-04 00:00:00-05:00
